index,features
13678,APICall::Landroid/widget/ListView.setOnFocusChangeListener()
13679,APICall::Landroid/content/CursorLoader.setSelectionArgs()
13680,APICall::Landroid/content/CursorLoader.setProjection()
13681,APICall::Landroid/content/CursorLoader.setSortOrder()
13682,APICall::Landroid/telephony/PhoneNumberUtils.toCallerIDMinMatch()
13683,APICall::Landroid/telephony/PhoneNumberUtils.getStrippedReversed()
13684,APICall::Landroid/test/mock/MockContentResolver.applyBatch()
13685,APICall::Landroid/test/mock/MockContentResolver.query()
13686,APICall::Landroid/widget/HorizontalScrollView.requestChildRectangleOnScreen()
13687,APICall::Landroid/net/sip/SipManager.isVoipSupported()
13688,APICall::Landroid/widget/MultiAutoCompleteTextView.hasFocus()
13689,APICall::Landroid/widget/MultiAutoCompleteTextView.append()
13690,APICall::Landroid/widget/ScrollView.onGenericMotionEvent()
13691,APICall::Landroid/widget/MultiAutoCompleteTextView.setAdapter()
13692,APICall::Landroid/widget/MultiAutoCompleteTextView.setError()
13693,APICall::Landroid/widget/MultiAutoCompleteTextView.removeTextChangedListener()
13694,APICall::Landroid/widget/MultiAutoCompleteTextView.length()
13695,APICall::Landroid/widget/MultiAutoCompleteTextView.requestFocus()
13696,APICall::Landroid/widget/MultiAutoCompleteTextView.getId()
13697,APICall::Landroid/webkit/WebView.setOnGenericMotionListener()
13698,APICall::Landroid/widget/MultiAutoCompleteTextView.setEnabled()
13699,APICall::Landroid/widget/MultiAutoCompleteTextView.setFilters()
13700,APICall::Landroid/widget/MultiAutoCompleteTextView.setOnClickListener()
13701,APICall::Landroid/widget/MultiAutoCompleteTextView.setValidator()
13702,APICall::Landroid/webkit/WebView.setOnFocusChangeListener()
13703,APICall::Landroid/webkit/WebView.setTextDirection()
13704,APICall::Landroid/webkit/WebView.setTextAlignment()
13705,APICall::Landroid/webkit/WebView.setOnCreateContextMenuListener()
13706,APICall::Landroid/content/CursorLoader.onContentChanged()
13707,APICall::Landroid/content/CursorLoader.onCanceled()
13708,APICall::Landroid/content/CursorLoader.onForceLoad()
13709,APICall::Landroid/content/CursorLoader.onReset()
13710,APICall::Landroid/content/CursorLoader.onStartLoading()
13711,APICall::Landroid/content/CursorLoader.onStopLoading()
13712,APICall::Landroid/view/ViewGroup.setOnDragListener()
13713,APICall::Landroid/view/DragEvent.getResult()
13714,APICall::Landroid/net/ConnectivityManager.isDefaultNetworkActive()
13715,APICall::Landroid/widget/TabWidget.setAlpha()
13716,APICall::Landroid/preference/RingtonePreference.setEnabled()
13717,APICall::Landroid/preference/RingtonePreference.setTitle()
13718,APICall::Landroid/os/PersistableBundle.getLongArray()
13719,APICall::Landroid/text/Html$TagHandler.handleTag()
13720,APICall::Landroid/content/res/Resources$NotFoundException.getLocalizedMessage()
13721,APICall::Landroid/widget/GridLayout.findViewById()
13722,APICall::Landroid/widget/DatePicker.setFirstDayOfWeek()
13723,APICall::Landroid/provider/SyncStateContract$Helpers.set()
13724,APICall::Landroid/provider/SyncStateContract$Helpers.get()
13725,APICall::Landroid/view/ContextMenu.setGroupVisible()
13726,APICall::Landroid/view/ContextMenu.getItem()
13727,APICall::Landroid/widget/VideoView.setOnSystemUiVisibilityChangeListener()
13728,APICall::Landroid/preference/Preference.getTitleRes()
13729,APICall::Landroid/widget/TabHost.getContext()
13730,APICall::Landroid/provider/SyncStateContract$Helpers.newSetOperation()
13731,APICall::Landroid/content/AsyncQueryHandler.startQuery()
13732,APICall::Landroid/widget/ImageView.setHovered()
13733,APICall::Landroid/widget/TextView.setOnHoverListener()
13734,APICall::Landroid/widget/ImageView.setOnHoverListener()
13735,APICall::Landroid/widget/HorizontalScrollView.requestDisallowInterceptTouchEvent()
13736,APICall::Landroid/widget/ScrollView.setContentDescription()
13737,APICall::Landroid/widget/ImageButton.postDelayed()
13738,APICall::Landroid/widget/ScrollView.onKeyDown()
13739,APICall::Landroid/widget/ImageView.getNextFocusDownId()
13740,APICall::Landroid/widget/ImageView.setNextFocusDownId()
13741,APICall::Landroid/widget/RadioButton.setDuplicateParentStateEnabled()
13742,APICall::Landroid/widget/Button.getY()
13743,APICall::Landroid/widget/CheckBox.setNextFocusDownId()
13744,APICall::Landroid/widget/EditText.isInputMethodTarget()
13745,APICall::Landroid/view/InflateException.getStackTrace()
13746,APICall::Landroid/widget/ListView.getRootView()
13747,APICall::Landroid/widget/AdapterView.requestFocus()
13748,APICall::Landroid/widget/ImageButton.getRootView()
13749,APICall::Landroid/widget/Button.setOnHoverListener()
13750,APICall::Landroid/widget/SeekBar.getScaleX()
13751,APICall::Landroid/widget/TextView.onCommitCorrection()
13752,APICall::Landroid/widget/ImageView.isInTouchMode()
13753,APICall::Landroid/content/ActivityNotFoundException.getStackTrace()
13754,APICall::Landroid/widget/ImageButton.requestFocusFromTouch()
13755,APICall::Landroid/widget/ImageButton.setOnHoverListener()
13756,APICall::Landroid/view/SurfaceView.setOnFocusChangeListener()
13757,APICall::Landroid/widget/VideoView.setOnDragListener()
13758,APICall::Landroid/view/SurfaceView.setOnDragListener()
13759,APICall::Landroid/widget/Button.setHintTextColor()
13760,APICall::Landroid/widget/RadioButton.draw()
13761,APICall::Landroid/widget/RadioButton.onSizeChanged()
13762,APICall::Landroid/print/pdf/PrintedPdfDocument.getPageHeight()
13763,APICall::Landroid/print/pdf/PrintedPdfDocument.getPageWidth()
13764,APICall::Landroid/webkit/WebView.getApplicationWindowToken()
13765,APICall::Landroid/provider/DocumentsProvider.applyBatch()
13766,APICall::Landroid/provider/DocumentsProvider.attachInfo()
13767,APICall::Landroid/provider/DocumentsProvider.bulkInsert()
13768,APICall::Landroid/provider/DocumentsProvider.call()
13769,APICall::Landroid/provider/DocumentsProvider.copyDocument()
13770,APICall::Landroid/provider/DocumentsProvider.createDocument()
13771,APICall::Landroid/provider/DocumentsProvider.createWebLinkIntent()
13772,APICall::Landroid/provider/DocumentsProvider.deleteDocument()
13773,APICall::Landroid/provider/DocumentsProvider.delete()
13774,APICall::Landroid/provider/DocumentsProvider.ejectRoot()
13775,APICall::Landroid/provider/DocumentsProvider.findDocumentPath()
13776,APICall::Landroid/provider/DocumentsProvider.insert()
13777,APICall::Landroid/provider/DocumentsProvider.moveDocument()
13778,APICall::Landroid/provider/DocumentsProvider.openAssetFile()
13779,APICall::Landroid/provider/DocumentsProvider.openDocumentThumbnail()
13780,APICall::Landroid/provider/DocumentsProvider.openFile()
13781,APICall::Landroid/provider/DocumentsProvider.openTypedAssetFile()
13782,APICall::Landroid/provider/DocumentsProvider.openTypedDocument()
13783,APICall::Landroid/provider/DocumentsProvider.queryChildDocuments()
13784,APICall::Landroid/provider/DocumentsProvider.query()
13785,APICall::Landroid/provider/DocumentsProvider.queryRecentDocuments()
13786,APICall::Landroid/provider/DocumentsProvider.querySearchDocuments()
13787,APICall::Landroid/provider/DocumentsProvider.removeDocument()
13788,APICall::Landroid/provider/DocumentsProvider.update()
13789,APICall::Landroid/widget/Button.requestFocusFromTouch()
13790,APICall::Landroid/widget/ImageButton.clearFocus()
13791,APICall::Landroid/widget/RadioButton.setOnLongClickListener()
13792,APICall::Landroid/widget/RadioButton.getGlobalVisibleRect()
13793,APICall::Landroid/widget/RadioGroup.getLeft()
13794,APICall::Landroid/widget/RadioGroup.clearFocus()
13795,APICall::Landroid/widget/HorizontalScrollView.destroyDrawingCache()
13796,APICall::Landroid/widget/RadioButton.clearFocus()
13797,APICall::Landroid/widget/RadioButton.setOnFocusChangeListener()
13798,APICall::Landroid/content/ContentProviderClient.getStreamTypes()
13799,APICall::Landroid/content/ContentProviderClient.openAssetFile()
13800,APICall::Landroid/content/ContentProviderClient.openTypedAssetFileDescriptor()
13801,APICall::Landroid/content/ContentProviderClient.refresh()
13802,APICall::Landroid/content/ContentResolver.refresh()
13803,APICall::Landroid/widget/VideoView.addOnAttachStateChangeListener()
13804,APICall::Landroid/webkit/WebView.setBottom()
13805,APICall::Landroid/view/TextureView.setSystemUiVisibility()
13806,APICall::Landroid/view/TextureView.setOnSystemUiVisibilityChangeListener()
13807,APICall::Landroid/widget/CheckedTextView.onTouchEvent()
13808,APICall::Landroid/widget/AutoCompleteTextView.refreshDrawableState()
13809,APICall::Landroid/widget/AutoCompleteTextView.getFilter()
13810,APICall::Landroid/widget/AutoCompleteTextView.onCommitCompletion()
13811,APICall::Landroid/widget/AutoCompleteTextView.onCommitCorrection()
13812,APICall::Landroid/widget/AutoCompleteTextView.onKeyMultiple()
13813,APICall::Landroid/widget/AutoCompleteTextView.onKeyShortcut()
13814,APICall::Landroid/widget/AutoCompleteTextView.onKeyUp()
13815,APICall::Landroid/widget/AutoCompleteTextView.onSelectionChanged()
13816,APICall::Landroid/widget/AutoCompleteTextView.replaceText()
13817,APICall::Landroid/widget/EditText.onCommitCompletion()
13818,APICall::Landroid/widget/EditText.onCommitCorrection()
13819,APICall::Landroid/widget/EditText.onKeyMultiple()
13820,APICall::Landroid/widget/EditText.onKeyShortcut()
13821,APICall::Landroid/widget/MultiAutoCompleteTextView.refreshDrawableState()
13822,APICall::Landroid/widget/MultiAutoCompleteTextView.onCommitCompletion()
13823,APICall::Landroid/widget/MultiAutoCompleteTextView.onCommitCorrection()
13824,APICall::Landroid/widget/MultiAutoCompleteTextView.onEditorAction()
13825,APICall::Landroid/widget/MultiAutoCompleteTextView.onFilterComplete()
13826,APICall::Landroid/widget/MultiAutoCompleteTextView.onKeyMultiple()
13827,APICall::Landroid/widget/MultiAutoCompleteTextView.onKeyPreIme()
13828,APICall::Landroid/widget/MultiAutoCompleteTextView.onKeyShortcut()
13829,APICall::Landroid/widget/MultiAutoCompleteTextView.performFiltering()
13830,APICall::Landroid/widget/EditText.getDrawableState()
13831,APICall::Landroid/widget/EditText.getTotalPaddingLeft()
13832,APICall::Landroid/widget/EditText.beginBatchEdit()
13833,APICall::Landroid/widget/EditText.cancelLongPress()
13834,APICall::Landroid/widget/EditText.computeScroll()
13835,APICall::Landroid/widget/EditText.debug()
13836,APICall::Landroid/widget/EditText.didTouchFocusSelect()
13837,APICall::Landroid/widget/EditText.endBatchEdit()
13838,APICall::Landroid/widget/EditText.extendSelection()
13839,APICall::Landroid/widget/EditText.extractText()
13840,APICall::Landroid/widget/EditText.findViewsWithText()
13841,APICall::Landroid/widget/EditText.getAutoLinkMask()
13842,APICall::Landroid/widget/AutoCompleteTextView.getCompletionHint()
13843,APICall::Landroid/widget/EditText.getCompoundDrawablesRelative()
13844,APICall::Landroid/widget/EditText.getCompoundPaddingEnd()
13845,APICall::Landroid/widget/EditText.getCompoundPaddingStart()
13846,APICall::Landroid/widget/AutoCompleteTextView.getDropDownHeight()
13847,APICall::Landroid/widget/AutoCompleteTextView.getDropDownHorizontalOffset()
13848,APICall::Landroid/widget/AutoCompleteTextView.getDropDownVerticalOffset()
13849,APICall::Landroid/widget/AutoCompleteTextView.getDropDownWidth()
13850,APICall::Landroid/widget/EditText.getEllipsize()
13851,APICall::Landroid/widget/EditText.getFontFeatureSettings()
13852,APICall::Landroid/widget/EditText.getFreezesText()
13853,APICall::Landroid/widget/EditText.getImeActionLabel()
13854,APICall::Landroid/widget/EditText.getIncludeFontPadding()
13855,APICall::Landroid/widget/EditText.getLetterSpacing()
13856,APICall::Landroid/widget/EditText.getLineBounds()
13857,APICall::Landroid/widget/EditText.getLinksClickable()
13858,APICall::Landroid/widget/EditText.getMarqueeRepeatLimit()
13859,APICall::Landroid/widget/EditText.getMaxEms()
13860,APICall::Landroid/widget/EditText.getMaxHeight()
13861,APICall::Landroid/widget/EditText.getMaxWidth()
13862,APICall::Landroid/widget/EditText.getMinEms()
13863,APICall::Landroid/widget/EditText.getMinHeight()
13864,APICall::Landroid/widget/EditText.getMinWidth()
13865,APICall::Landroid/widget/EditText.getMovementMethod()
13866,APICall::Landroid/widget/AutoCompleteTextView.getOnItemSelectedListener()
13867,APICall::Landroid/widget/EditText.getPaintFlags()
13868,APICall::Landroid/widget/EditText.getPrivateImeOptions()
13869,APICall::Landroid/widget/EditText.getShadowColor()
13870,APICall::Landroid/widget/EditText.getShadowDx()
13871,APICall::Landroid/widget/EditText.getShadowDy()
13872,APICall::Landroid/widget/EditText.getShadowRadius()
13873,APICall::Landroid/widget/EditText.getTextLocale()
13874,APICall::Landroid/widget/EditText.getTextScaleX()
13875,APICall::Landroid/widget/EditText.getTotalPaddingEnd()
13876,APICall::Landroid/widget/EditText.getTotalPaddingStart()
13877,APICall::Landroid/widget/EditText.getUrls()
13878,APICall::Landroid/widget/AutoCompleteTextView.getValidator()
13879,APICall::Landroid/widget/EditText.hasOverlappingRendering()
13880,APICall::Landroid/widget/EditText.isCursorVisible()
13881,APICall::Landroid/widget/AutoCompleteTextView.isPerformingCompletion()
13882,APICall::Landroid/widget/EditText.isSuggestionsEnabled()
13883,APICall::Landroid/widget/EditText.isTextSelectable()
13884,APICall::Landroid/widget/EditText.moveCursorToVisibleOffset()
13885,APICall::Landroid/widget/AutoCompleteTextView.performCompletion()
13886,APICall::Landroid/widget/AutoCompleteTextView.performValidation()
13887,APICall::Landroid/widget/EditText.setAutoLinkMask()
13888,APICall::Landroid/widget/EditText.setElegantTextHeight()
13889,APICall::Landroid/widget/EditText.setExtractedText()
13890,APICall::Landroid/widget/EditText.setFontFeatureSettings()
13891,APICall::Landroid/widget/EditText.setFreezesText()
13892,APICall::Landroid/widget/EditText.setInputExtras()
13893,APICall::Landroid/widget/EditText.setLinksClickable()
13894,APICall::Landroid/widget/EditText.setMarqueeRepeatLimit()
13895,APICall::Landroid/widget/EditText.setSpannableFactory()
13896,APICall::Landroid/widget/EditText.setTextLocale()
13897,APICall::Landroid/widget/EditText.setTextScaleX()
13898,APICall::Landroid/widget/AbsListView$RecyclerListener.onMovedToScrapHeap()
13899,APICall::Landroid/view/View.getClass()
13900,APICall::Landroid/preference/Preference.callChangeListener()
13901,APICall::Landroid/preference/PreferenceManager.getClass()
13902,APICall::Landroid/preference/PreferenceFragment.onSaveInstanceState()
13903,APICall::Landroid/preference/PreferenceFragment.onActivityResult()
13904,APICall::Landroid/preference/EditTextPreference.setEnabled()
13905,APICall::Landroid/preference/EditTextPreference.setSummary()
13906,APICall::Landroid/widget/AbsSeekBar.onDraw()
13907,APICall::Landroid/net/ConnectivityManager.getClass()
13908,Intent::ACTION_UNSOL_RESPONSE_OEM_HOOK_RAW
13909,Intent::SIP_SERVICE_UP
13910,Intent::ACTION_BATTERY_LOW
13911,APICall::Landroid/view/View$OnScrollChangeListener.onScrollChange()
13912,APICall::Landroid/widget/CheckedTextView.isSelected()
13913,APICall::Landroid/widget/Button.getAlpha()
13914,APICall::Landroid/widget/LinearLayout.isClickable()
13915,APICall::Landroid/widget/ScrollView.onNestedScroll()
13916,APICall::Landroid/webkit/WebView.requestApplyInsets()
13917,Intent::MEDIA_UNMOUNTABLE
13918,Intent::QUERY_PACKAGE_RESTART
13919,APICall::Landroid/bluetooth/BluetoothGattServerCallback.onMtuChanged()
13920,APICall::Landroid/bluetooth/BluetoothGattServerCallback.onServiceAdded()
13921,APICall::Landroid/bluetooth/BluetoothGattServer.getService()
13922,APICall::Landroid/net/wifi/p2p/WifiP2pGroup.isGroupOwner()
13923,APICall::Landroid/widget/ExpandableListView.smoothScrollBy()
13924,APICall::Landroid/widget/AbsListView.setPersistentDrawingCache()
13925,APICall::Landroid/widget/AbsListView.setDrawingCacheEnabled()
13926,APICall::Landroid/widget/AbsListView.setAlwaysDrawnWithCacheEnabled()
13927,APICall::Landroid/widget/ExpandableListView.removeHeaderView()
13928,APICall::Landroid/widget/ImageView.getScrollX()
13929,APICall::Landroid/widget/ImageView.scrollTo()
13930,APICall::Landroid/widget/ImageView.scrollBy()
13931,APICall::Landroid/widget/ImageView.getScrollY()
13932,APICall::Landroid/view/animation/AnimationSet.initialize()
13933,APICall::Landroid/widget/ListView.setDrawingCacheEnabled()
13934,APICall::Landroid/view/MotionEvent$PointerCoords.clear()
13935,APICall::Landroid/view/MotionEvent$PointerProperties.clear()
13936,APICall::Landroid/os/RemoteException.getCause()
13937,APICall::Landroid/net/wifi/p2p/WifiP2pGroup.getNetworkName()
13938,APICall::Landroid/net/wifi/p2p/WifiP2pGroup.getPassphrase()
13939,APICall::Landroid/net/wifi/p2p/WifiP2pManager.createGroup()
13940,APICall::Landroid/widget/TabWidget.focusCurrentTab()
13941,APICall::Landroid/widget/TabWidget.onFocusChange()
13942,APICall::Landroid/content/pm/PackageInstaller$SessionParams.setAppPackageName()
13943,APICall::Landroid/widget/CompoundButton.post()
13944,APICall::Landroid/widget/Spinner.getChildCount()
13945,APICall::Landroid/widget/Spinner.setOnHierarchyChangeListener()
13946,APICall::Landroid/widget/ViewSwitcher.setClipChildren()
13947,APICall::Landroid/widget/ViewSwitcher.getBackground()
13948,APICall::Landroid/widget/ViewSwitcher.setClipToPadding()
13949,APICall::Landroid/widget/TextView.setSoundEffectsEnabled()
13950,APICall::Landroid/widget/ToggleButton.setTransformationMethod()
13951,APICall::Landroid/preference/PreferenceFragment.setPreferenceScreen()
13952,APICall::Landroid/widget/AbsoluteLayout.setAnimationCacheEnabled()
13953,APICall::Landroid/widget/AbsoluteLayout.setTag()
13954,APICall::Landroid/view/ContextMenu.setGroupEnabled()
13955,APICall::Landroid/widget/AbsoluteLayout.findViewById()
13956,APICall::Landroid/widget/Spinner.requestFocus()
13957,APICall::Landroid/widget/Spinner.invalidate()
13958,APICall::Landroid/widget/AbsoluteLayout.getChildCount()
13959,APICall::Landroid/widget/AbsoluteLayout.getTag()
13960,APICall::Landroid/widget/ScrollView.dispatchKeyEvent()
13961,APICall::Landroid/opengl/GLES10.glReadPixels()
13962,APICall::Landroid/content/SyncResult.writeToParcel()
13963,APICall::Landroid/net/NetworkInfo.writeToParcel()
13964,APICall::Landroid/net/LinkProperties.writeToParcel()
13965,APICall::Landroid/os/PersistableBundle.writeToParcel()
13966,APICall::Landroid/content/IntentFilter.schemeSpecificPartsIterator()
13967,APICall::Landroid/content/IntentFilter$AuthorityEntry.match()
13968,APICall::Landroid/os/PatternMatcher.match()
13969,APICall::Landroid/content/IntentFilter$AuthorityEntry.getPort()
13970,APICall::Landroid/os/Parcelable$ClassLoaderCreator.createFromParcel()
13971,APICall::Landroid/content/pm/PermissionGroupInfo.writeToParcel()
13972,APICall::Landroid/content/pm/PermissionInfo.writeToParcel()
13973,APICall::Landroid/system/Os.socketpair()
13974,APICall::Landroid/system/Os.write()
13975,APICall::Landroid/system/Os.fsync()
13976,APICall::Landroid/os/Binder.queryLocalInterface()
13977,APICall::Landroid/widget/Button.getViewTreeObserver()
13978,APICall::Landroid/view/InputDevice.getKeyCharacterMap()
13979,APICall::Landroid/widget/BaseExpandableListAdapter.notifyDataSetInvalidated()
13980,APICall::Landroid/view/KeyEvent.getDisplayLabel()
13981,APICall::Landroid/widget/CheckedTextView.getPaint()
13982,APICall::Landroid/widget/CheckedTextView.getVisibility()
13983,APICall::Landroid/widget/CheckedTextView.getWidth()
13984,APICall::Landroid/widget/CheckedTextView.getLocationInWindow()
13985,APICall::Landroid/widget/CheckedTextView.getTop()
13986,APICall::Landroid/view/animation/ScaleAnimation.hasStarted()
13987,APICall::Landroid/text/style/ImageSpan.updateMeasureState()
13988,APICall::Landroid/text/StaticLayout.getLineContainsTab()
13989,APICall::Landroid/widget/RadioButton.invalidate()
13990,APICall::Landroid/widget/Gallery.onAttachedToWindow()
13991,APICall::Landroid/widget/Gallery.onWindowVisibilityChanged()
13992,APICall::Landroid/opengl/GLES20.glIsShader()
13993,APICall::Landroid/widget/ViewFlipper.onVisibilityChanged()
13994,APICall::Landroid/widget/ExpandableListView.setDescendantFocusability()
13995,APICall::Landroid/widget/ProgressBar.onFinishInflate()
13996,APICall::Landroid/widget/LinearLayout$LayoutParams.setLayoutDirection()
13997,APICall::Landroid/widget/ProgressBar.getLeft()
13998,APICall::Landroid/widget/ExpandableListView.draw()
13999,APICall::Landroid/widget/ExpandableListView.onSizeChanged()
14000,APICall::Landroid/view/ViewGroup.getTouchDelegate()
14001,APICall::Landroid/util/TypedValue.complexToFraction()
14002,APICall::Landroid/widget/GridView.onWindowFocusChanged()
14003,APICall::Landroid/text/style/URLSpan.getSpanTypeId()
14004,APICall::Landroid/widget/TextView.isLaidOut()
14005,APICall::Landroid/widget/CheckedTextView.getViewTreeObserver()
14006,APICall::Landroid/widget/CheckedTextView.getLeft()
14007,APICall::Landroid/widget/CheckedTextView.setShadowLayer()
14008,APICall::Landroid/widget/CheckedTextView.getX()
14009,APICall::Landroid/widget/TextView.getMaxHeight()
14010,APICall::Landroid/view/inputmethod/InputBinding.getUid()
14011,APICall::Landroid/view/inputmethod/InputConnection.closeConnection()
14012,APICall::Landroid/view/inputmethod/InputConnection.deleteSurroundingTextInCodePoints()
14013,APICall::Landroid/view/inputmethod/InputConnection.getHandler()
14014,APICall::Landroid/widget/CheckBox.isShown()
14015,APICall::Landroid/widget/RelativeLayout.invalidateDrawable()
14016,APICall::Landroid/text/TextUtils.getOffsetBefore()
14017,APICall::Landroid/view/ViewGroup.setOnHoverListener()
14018,APICall::Landroid/widget/EditText.onPreDraw()
14019,APICall::Landroid/widget/HorizontalScrollView.getBottom()
14020,APICall::Landroid/preference/PreferenceActivity.getString()
14021,APICall::Landroid/inputmethodservice/InputMethodService.getCurrentInputEditorInfo()
14022,APICall::Landroid/inputmethodservice/InputMethodService.getPackageName()
14023,APICall::Landroid/inputmethodservice/InputMethodService.isFullscreenMode()
14024,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getCharacterBounds()
14025,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getCharacterBoundsFlags()
14026,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getComposingText()
14027,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getComposingTextStart()
14028,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getInsertionMarkerBaseline()
14029,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getInsertionMarkerBottom()
14030,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getInsertionMarkerFlags()
14031,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getInsertionMarkerHorizontal()
14032,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getInsertionMarkerTop()
14033,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getMatrix()
14034,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getSelectionEnd()
14035,APICall::Landroid/view/inputmethod/CursorAnchorInfo.getSelectionStart()
14036,APICall::Landroid/text/style/SuggestionSpan.getLocale()
14037,APICall::Landroid/provider/UserDictionary$Words.addWord()
14038,APICall::Landroid/inputmethodservice/InputMethodService.getResources()
14039,APICall::Landroid/inputmethodservice/InputMethodService.sendDownUpKeyEvents()
14040,APICall::Landroid/inputmethodservice/InputMethodService.onEvaluateFullscreenMode()
14041,APICall::Landroid/inputmethodservice/InputMethodService.setCandidatesView()
14042,APICall::Landroid/inputmethodservice/InputMethodService.onComputeInsets()
14043,APICall::Landroid/inputmethodservice/InputMethodService.onConfigurationChanged()
14044,APICall::Landroid/inputmethodservice/InputMethodService.onEvaluateInputViewShown()
14045,APICall::Landroid/inputmethodservice/InputMethodService.onUpdateCursorAnchorInfo()
14046,APICall::Landroid/inputmethodservice/InputMethodService.onViewClicked()
14047,APICall::Landroid/preference/PreferenceActivity.onPreferenceTreeClick()
14048,APICall::Landroid/preference/Preference.getView()
14049,APICall::Landroid/preference/Preference.getDependency()
14050,APICall::Landroid/view/inputmethod/InputMethodSubtype.getIconResId()
14051,APICall::Landroid/text/SpannableStringBuilder.setFilters()
14052,APICall::Landroid/widget/RelativeLayout.setPersistentDrawingCache()
14053,APICall::Landroid/widget/EditText.showContextMenu()
14054,APICall::Landroid/widget/ScrollView.postInvalidate()
14055,APICall::Landroid/widget/AdapterView.scrollTo()
14056,APICall::Landroid/widget/ListView.getContextMenuInfo()
14057,APICall::Landroid/widget/GridView.getContextMenuInfo()
14058,APICall::Landroid/preference/ListPreference.onSetInitialValue()
14059,APICall::Landroid/preference/Preference.onGetDefaultValue()
14060,APICall::Landroid/view/accessibility/AccessibilityEvent.getEventTime()
14061,APICall::Landroid/widget/ScrollView.addOnLayoutChangeListener()
14062,APICall::Landroid/widget/AbsListView.setLayoutAnimationListener()
14063,APICall::Landroid/widget/AbsListView.clearAnimation()
14064,APICall::Landroid/view/animation/LayoutAnimationController.setInterpolator()
14065,APICall::Landroid/widget/AbsListView.setLayoutAnimation()
14066,APICall::Landroid/widget/TableLayout.findViewById()
14067,APICall::Landroid/widget/ZoomControls.getLayoutParams()
14068,APICall::Landroid/widget/TableLayout.setTag()
14069,APICall::Landroid/widget/CompoundButton.getTypeface()
14070,APICall::Landroid/widget/CompoundButton.setTypeface()
14071,APICall::Landroid/preference/PreferenceGroup.setLayoutResource()
14072,APICall::Landroid/widget/Spinner.onDraw()
14073,APICall::Landroid/text/Layout$Alignment.name()
14074,APICall::Landroid/text/DynamicLayout.getPaint()
14075,APICall::Landroid/speech/tts/TextToSpeech.getLanguage()
14076,Intent::CONNECTION_STATE_CHANGE
14077,APICall::Landroid/service/quicksettings/Tile.getIcon()
14078,APICall::Landroid/service/quicksettings/TileService.onDestroy()
14079,APICall::Landroid/content/res/XmlResourceParser.getAttributeFloatValue()
14080,APICall::Landroid/bluetooth/BluetoothGattCallback.onReliableWriteCompleted()
14081,APICall::Landroid/widget/LinearLayout.measureChildren()
14082,APICall::Landroid/widget/CalendarView.setEnabled()
14083,APICall::Landroid/widget/Switch.getTextOff()
14084,APICall::Landroid/widget/Switch.getTextOn()
14085,APICall::Landroid/widget/ImageView.setLayoutDirection()
14086,APICall::Landroid/widget/ImageView.getImageAlpha()
14087,APICall::Landroid/widget/RadioButton.getButtonDrawable()
14088,APICall::Landroid/view/TextureView.isHardwareAccelerated()
14089,APICall::Landroid/widget/LinearLayout.getWeightSum()
14090,APICall::Landroid/widget/AbsListView.getItemAtPosition()
14091,APICall::Landroid/widget/ImageView.isDrawingCacheEnabled()
14092,APICall::Landroid/widget/RelativeLayout.getScaleX()
14093,APICall::Landroid/widget/Button.setLetterSpacing()
14094,APICall::Landroid/widget/RelativeLayout.getScaleY()
14095,APICall::Landroid/text/TextDirectionHeuristic.isRtl()
14096,APICall::Landroid/text/style/RelativeSizeSpan.getSizeChange()
14097,APICall::Landroid/text/style/AbsoluteSizeSpan.getDip()
14098,APICall::Landroid/widget/TextView.setTransitionName()
14099,APICall::Landroid/widget/ListView.setFilterTouchesWhenObscured()
14100,APICall::Landroid/os/SystemClock.setCurrentTimeMillis()
14101,Intent::TIMEOUT
14102,APICall::Landroid/os/RemoteException.setStackTrace()
14103,APICall::Landroid/webkit/WebView.setClipChildren()
14104,APICall::Landroid/widget/TextView.onRtlPropertiesChanged()
14105,APICall::Landroid/view/ScaleGestureDetector$OnScaleGestureListener.onScale()
14106,APICall::Landroid/view/ScaleGestureDetector$OnScaleGestureListener.onScaleBegin()
14107,APICall::Landroid/view/ScaleGestureDetector$OnScaleGestureListener.onScaleEnd()
14108,APICall::Landroid/view/View.addChildrenForAccessibility()
14109,APICall::Landroid/widget/ImageButton.onWindowFocusChanged()
14110,APICall::Landroid/widget/AbsoluteLayout.getChildAt()
14111,APICall::Landroid/widget/AbsoluteLayout.getLeft()
14112,APICall::Landroid/widget/AbsoluteLayout.getTop()
14113,APICall::Landroid/widget/AbsoluteLayout.getRight()
14114,APICall::Landroid/widget/AbsoluteLayout.getBottom()
14115,APICall::Landroid/widget/Button.getApplicationWindowToken()
14116,APICall::Landroid/widget/ViewFlipper.requestLayout()
14117,APICall::Landroid/widget/TableRow.getVisibility()
14118,APICall::Landroid/widget/TableLayout.setEnabled()
14119,APICall::Landroid/widget/TabHost.getChildAt()
