,names,stats,p_values
18626,APICall::Landroid/util/MonthDisplayHelper.nextMonth(),4.041938915058501,0.04438280170651247
13040,APICall::Landroid/widget/Adapter.getAutofillOptions(),4.041938915058501,0.04438280170651247
12425,APICall::Landroid/opengl/GLSurfaceView.onVisibilityChanged(),4.041938915058501,0.04438280170651247
18627,APICall::Landroid/util/MonthDisplayHelper.getMonth(),4.041938915058501,0.04438280170651247
18628,APICall::Landroid/util/MonthDisplayHelper.getYear(),4.041938915058501,0.04438280170651247
9483,APICall::Landroid/view/ViewGroup.setNextFocusDownId(),4.041938915058501,0.04438280170651247
16409,APICall::Landroid/inputmethodservice/KeyboardView.getResources(),4.041938915058501,0.04438280170651247
13044,APICall::Landroid/text/BoringLayout.getDesiredWidth(),4.041938915058501,0.04438280170651247
9485,APICall::Landroid/view/SurfaceView.removeCallbacks(),4.041938915058501,0.04438280170651247
15936,APICall::Landroid/widget/ZoomButton.setZoomSpeed(),4.041938915058501,0.04438280170651247
15659,APICall::Landroid/widget/ImageSwitcher.getInAnimation(),4.041938915058501,0.04438280170651247
13392,APICall::Landroid/preference/PreferenceActivity.onContextItemSelected(),4.041938915058501,0.04438280170651247
17204,APICall::Landroid/inputmethodservice/Keyboard$Key.onPressed(),4.041938915058501,0.04438280170651247
17205,APICall::Landroid/inputmethodservice/Keyboard.getMinWidth(),4.041938915058501,0.04438280170651247
13359,APICall::Landroid/preference/PreferenceActivity.addContentView(),4.041938915058501,0.04438280170651247
13100,APICall::Landroid/nfc/tech/MifareClassic.connect(),4.041938915058501,0.04438280170651247
13094,APICall::Landroid/nfc/tech/MifareClassic.close(),4.041938915058501,0.04438280170651247
17436,APICall::Landroid/net/wifi/p2p/WifiP2pManager.clearLocalServices(),4.041938915058501,0.04438280170651247
19646,APICall::Landroid/widget/AbsSeekBar.getWidth(),4.041938915058501,0.04438280170651247
14625,APICall::Landroid/net/ConnectivityManager.getMobileDataEnabled(),4.041938915058501,0.04438280170651247
11658,APICall::Landroid/content/Intent.filterHashCode(),4.041938915058501,0.04438280170651247
14339,APICall::Landroid/inputmethodservice/KeyboardView.getContext(),4.041938915058501,0.04438280170651247
11543,APICall::Landroid/content/Loader.takeContentChanged(),4.041938915058501,0.04438280170651247
12915,APICall::Landroid/view/View.getTextDirection(),4.041938915058501,0.04438280170651247
13729,APICall::Landroid/widget/ImageView.setOnHoverListener(),4.041938915058501,0.04438280170651247
14444,APICall::Landroid/webkit/WebView.onCreateContextMenu(),4.041938915058501,0.04438280170651247
14764,APICall::Landroid/widget/AbsSeekBar.setProgress(),4.041938915058501,0.04438280170651247
13754,APICall::Landroid/widget/Button.setHintTextColor(),4.041938915058501,0.04438280170651247
13756,APICall::Landroid/widget/RadioButton.onSizeChanged(),4.041938915058501,0.04438280170651247
14324,APICall::Landroid/widget/ExpandableListView.setTextDirection(),4.041938915058501,0.04438280170651247
14050,APICall::Landroid/widget/AdapterView.scrollTo(),4.041938915058501,0.04438280170651247
6918,APICall::Landroid/view/Window.setColorMode(),4.041938915058501,0.04438280170651247
14607,APICall::Landroid/widget/TabHost.dispatchKeyEvent(),4.041938915058501,0.04438280170651247
14888,APICall::Landroid/view/inputmethod/BaseInputConnection.closeConnection(),4.041938915058501,0.04438280170651247
11417,APICall::Landroid/view/animation/ScaleAnimation.setStartTime(),4.041938915058501,0.04438280170651247
7386,APICall::Landroid/content/ContentProviderClient.update(),4.020484043004555,0.044950810753985736
3937,APICall::Landroid/text/format/DateUtils.getDayOfWeekString(),4.000800802910095,0.0454786512437722
6906,APICall::Landroid/widget/AdapterView.getPaddingRight(),3.992155170668614,0.045712558941212636
8436,APICall::Landroid/view/SurfaceView.setBackgroundDrawable(),3.992155170668614,0.045712558941212636
7012,APICall::Landroid/widget/AdapterView.getPaddingLeft(),3.992155170668614,0.045712558941212636
14445,APICall::Landroid/opengl/GLSurfaceView.post(),3.9852764239598057,0.04589956882858918
8918,APICall::Landroid/widget/RelativeLayout.offsetTopAndBottom(),3.9852764239598057,0.04589956882858918
13300,APICall::Landroid/content/pm/LauncherActivityInfo.getFirstInstallTime(),3.969874265921792,0.046321231094359074
6914,APICall::Landroid/view/animation/ScaleAnimation.startNow(),3.969874265921792,0.046321231094359074
9108,APICall::Landroid/widget/ListView.onScrollChanged(),3.9650058700052924,0.0464553599703198
9151,APICall::Landroid/opengl/GLES10.glDeleteTextures(),3.9493042780856453,0.04689075032444537
10263,APICall::Landroid/widget/AbsoluteLayout.onHoverEvent(),3.9493042780856453,0.04689075032444537
14136,APICall::Landroid/webkit/WebView.setPressed(),3.947303019120372,0.04694655169562495
17360,APICall::Landroid/preference/PreferenceCategory.setSummary(),3.947303019120372,0.04694655169562495
16936,APICall::Landroid/widget/ExpandableListView.findViewById(),3.947303019120372,0.04694655169562495
11352,APICall::Landroid/webkit/WebView.onInitializeAccessibilityNodeInfo(),3.947303019120372,0.04694655169562495
17439,APICall::Landroid/net/wifi/p2p/nsd/WifiP2pDnsSdServiceRequest.newInstance(),3.935572101504331,0.04727505783641347
16287,APICall::Landroid/webkit/WebView.getRendererRequestedPriority(),3.935572101504331,0.04727505783641347
17438,APICall::Landroid/net/wifi/p2p/WifiP2pManager.discoverServices(),3.935572101504331,0.04727505783641347
17441,APICall::Landroid/net/wifi/p2p/WifiP2pManager.clearServiceRequests(),3.935572101504331,0.04727505783641347
17443,APICall::Landroid/net/wifi/p2p/WifiP2pManager.setDnsSdResponseListeners(),3.935572101504331,0.04727505783641347
9729,APICall::Landroid/widget/EditText.setOnDragListener(),3.935572101504331,0.04727505783641347
11780,APICall::Landroid/widget/SearchView.setFocusableInTouchMode(),3.935572101504331,0.04727505783641347
10992,APICall::Landroid/view/SurfaceView.willNotDraw(),3.935572101504331,0.04727505783641347
16286,APICall::Landroid/webkit/WebView.getRendererPriorityWaivedWhenNotVisible(),3.935572101504331,0.04727505783641347
14624,APICall::Landroid/net/ConnectivityManager.setMobileDataEnabled(),3.935572101504331,0.04727505783641347
17641,APICall::Landroid/widget/GridLayout.getMeasuredWidth(),3.935572101504331,0.04727505783641347
17440,APICall::Landroid/net/wifi/p2p/WifiP2pManager.addServiceRequest(),3.935572101504331,0.04727505783641347
15937,APICall::Landroid/widget/ZoomButton.setEnabled(),3.935572101504331,0.04727505783641347
14458,APICall::Landroid/view/ViewGroup.getLeftFadingEdgeStrength(),3.935572101504331,0.04727505783641347
14459,APICall::Landroid/view/ViewGroup.getRightFadingEdgeStrength(),3.935572101504331,0.04727505783641347
14614,APICall::Landroid/widget/AdapterView.computeHorizontalScrollOffset(),3.935572101504331,0.04727505783641347
12327,APICall::Landroid/widget/AdapterViewFlipper.setAutoStart(),3.935572101504331,0.04727505783641347
14616,APICall::Landroid/widget/AdapterView.onDrawHorizontalScrollBar(),3.935572101504331,0.04727505783641347
12283,APICall::Landroid/widget/AbsoluteLayout.drawChild(),3.935572101504331,0.04727505783641347
14620,APICall::Landroid/view/Choreographer.getFrameDelay(),3.935572101504331,0.04727505783641347
6699,APICall::Landroid/widget/ActionMenuView.setOnMenuItemClickListener(),3.935572101504331,0.04727505783641347
14621,APICall::Landroid/view/Choreographer.getFrameTime(),3.935572101504331,0.04727505783641347
10826,APICall::Landroid/text/method/NumberKeyListener.onKeyDown(),3.935572101504331,0.04727505783641347
7947,APICall::Landroid/widget/FrameLayout.setBackgroundTintList(),3.935572101504331,0.04727505783641347
11704,APICall::Landroid/content/Loader.isAbandoned(),3.935572101504331,0.04727505783641347
13209,APICall::Landroid/widget/TextView.setEditableFactory(),3.935572101504331,0.04727505783641347
14622,APICall::Landroid/os/Environment.getExternalStorageAppCacheDirectory(),3.935572101504331,0.04727505783641347
10451,APICall::Landroid/telecom/Connection.setExtras(),3.935572101504331,0.04727505783641347
19650,APICall::Landroid/widget/AbsSeekBar.getSplitTrack(),3.935572101504331,0.04727505783641347
14615,APICall::Landroid/widget/AdapterView.computeHorizontalScrollRange(),3.935572101504331,0.04727505783641347
11077,APICall::Landroid/widget/Spinner.setAlpha(),3.935572101504331,0.04727505783641347
12477,APICall::Landroid/text/TextUtils$TruncateAt.name(),3.935572101504331,0.04727505783641347
14104,APICall::Landroid/widget/ImageButton.onWindowFocusChanged(),3.935572101504331,0.04727505783641347
15045,APICall::Landroid/widget/GridView.canScrollVertically(),3.935572101504331,0.04727505783641347
10069,APICall::Landroid/view/inputmethod/BaseInputConnection.commitCorrection(),3.935572101504331,0.04727505783641347
14099,APICall::Landroid/widget/TextView.onRtlPropertiesChanged(),3.935572101504331,0.04727505783641347
15078,APICall::Landroid/widget/TextView.setScrollBarStyle(),3.935572101504331,0.04727505783641347
13694,APICall::Landroid/widget/MultiAutoCompleteTextView.setFilters(),3.935572101504331,0.04727505783641347
10576,APICall::Landroid/widget/RadioGroup.getMeasuredHeight(),3.935572101504331,0.04727505783641347
19424,APICall::Landroid/service/chooser/ChooserTargetService.getClassLoader(),3.935572101504331,0.04727505783641347
19649,APICall::Landroid/widget/AbsSeekBar.getPaddingTop(),3.935572101504331,0.04727505783641347
10079,APICall::Landroid/view/inputmethod/BaseInputConnection.getExtractedText(),3.935572101504331,0.04727505783641347
11918,APICall::Landroid/widget/ExpandableListView.onInitializeAccessibilityEvent(),3.935572101504331,0.04727505783641347
5964,APICall::Landroid/widget/AutoCompleteTextView.setAllCaps(),3.935572101504331,0.04727505783641347
12084,APICall::Landroid/widget/AutoCompleteTextView.setBackgroundColor(),3.935572101504331,0.04727505783641347
19300,APICall::Landroid/widget/FrameLayout.getChildDrawingOrder(),3.935572101504331,0.04727505783641347
14264,APICall::Landroid/widget/VideoView.onRestoreInstanceState(),3.935572101504331,0.04727505783641347
19648,APICall::Landroid/widget/ProgressBar.isLayoutRtl(),3.935572101504331,0.04727505783641347
19642,APICall::Landroid/widget/AbsSeekBar.getTickMark(),3.935572101504331,0.04727505783641347
19647,APICall::Landroid/widget/AbsSeekBar.getPaddingLeft(),3.935572101504331,0.04727505783641347
12204,APICall::Landroid/widget/RelativeLayout.generateLayoutParams(),3.935572101504331,0.04727505783641347
14265,APICall::Landroid/widget/VideoView.onSaveInstanceState(),3.935572101504331,0.04727505783641347
19641,APICall::Landroid/widget/AbsSeekBar.getPaddingRight(),3.935572101504331,0.04727505783641347
11438,APICall::Landroid/os/ParcelFileDescriptor$AutoCloseInputStream.available(),3.935572101504331,0.04727505783641347
10324,APICall::Landroid/telecom/Connection.setVideoState(),3.935572101504331,0.04727505783641347
8713,APICall::Landroid/widget/ListView.computeVerticalScrollOffset(),3.931828521501289,0.04738040054675526
3945,Permission::USE_FINGERPRINT,3.9107715025805776,0.04797756762841287
13924,APICall::Landroid/widget/ImageView.scrollTo(),3.902624689589999,0.048210733341407096
9812,APICall::Landroid/widget/SimpleAdapter.getItem(),3.892465988226098,0.048503156829520486
19381,APICall::Landroid/opengl/GLES30.glUniform3fv(),3.8845972170968364,0.048730950018165034
19316,APICall::Landroid/webkit/WebView.getAnimation(),3.8845972170968364,0.048730950018165034
20575,APICall::Landroid/widget/HorizontalScrollView.isSmoothScrollingEnabled(),3.8845972170968364,0.048730950018165034
19443,APICall::Landroid/content/pm/ComponentInfo.loadLabel(),3.8845972170968364,0.048730950018165034
12277,Intent::RESULT,3.8845972170968364,0.048730950018165034
19606,Intent::APPWIDGET_RESTORED,3.8845972170968364,0.048730950018165034
9025,APICall::Landroid/view/Window.closeAllPanels(),3.883245768487233,0.04877018663542912
9764,APICall::Landroid/widget/AbsListView.getMeasuredHeight(),3.8807528710456545,0.04884265047748949
8082,APICall::Landroid/gesture/Gesture.getStrokes(),3.874899026813294,0.049013257982451486
5105,APICall::Landroid/nfc/tech/Ndef.getTag(),3.872265287516008,0.04909022219665305
13741,APICall::Landroid/widget/ListView.getRootView(),3.872265287516008,0.04909022219665305
11370,APICall::Landroid/widget/ListView.handleDataChanged(),3.872265287516008,0.04909022219665305
9899,APICall::Landroid/util/Size.parseSize(),3.8466737617343916,0.04984474848134146
11104,APICall::Landroid/view/ViewGroup.computeVerticalScrollOffset(),3.8466737617343916,0.04984474848134146
15630,APICall::Landroid/widget/AbsListView.setVerticalScrollBarEnabled(),3.8466737617343916,0.04984474848134146
8874,APICall::Landroid/widget/ListView.setKeepScreenOn(),3.8466737617343916,0.04984474848134146
10256,APICall::Landroid/widget/HorizontalScrollView.setOnClickListener(),3.8466737617343916,0.04984474848134146
19414,APICall::Landroid/widget/MultiAutoCompleteTextView.enoughToFilter(),3.8466737617343916,0.04984474848134146
10620,APICall::Landroid/nfc/cardemulation/CardEmulation.getSelectionModeForCategory(),3.8443215716696386,0.049914711257745964
11051,APICall::Landroid/widget/ListView.computeVerticalScrollExtent(),3.8438778161121583,0.04992792180804153
6360,APICall::Landroid/preference/Preference.setDefaultValue(),3.842474368273326,0.049969726606143225
12633,APICall::Landroid/widget/VideoView.setTag(),3.8401796881131327,0.05003815842146097
19576,APICall::Landroid/widget/FrameLayout.setChildrenDrawingOrderEnabled(),3.8292052879501584,0.05036680841867138
13956,APICall::Landroid/opengl/GLES10.glReadPixels(),3.8292052879501584,0.05036680841867138
16417,APICall::Landroid/widget/TableLayout.indexOfChild(),3.8292052879501584,0.05036680841867138
10502,APICall::Landroid/preference/RingtonePreference.setSummary(),3.8292052879501584,0.05036680841867138
14623,APICall::Landroid/os/Environment.getExternalStorageAppFilesDirectory(),3.8292052879501584,0.05036680841867138
12975,APICall::Landroid/view/View.setForegroundGravity(),3.8292052879501584,0.05036680841867138
11655,APICall::Landroid/view/ViewGroup.dispatchApplyWindowInsets(),3.8292052879501584,0.05036680841867138
16590,APICall::Landroid/system/OsConstants.S_ISDIR(),3.8292052879501584,0.05036680841867138
16650,APICall::Landroid/widget/ViewFlipper.post(),3.8292052879501584,0.05036680841867138
17925,APICall::Landroid/util/MonthDisplayHelper.getDigitsForRow(),3.8292052879501584,0.05036680841867138
12076,APICall::Landroid/text/style/TextAppearanceSpan.getTextStyle(),3.8292052879501584,0.05036680841867138
16709,APICall::Landroid/widget/CheckBox.setMeasuredDimension(),3.8292052879501584,0.05036680841867138
17938,APICall::Landroid/text/method/ScrollingMovementMethod.onKeyDown(),3.8292052879501584,0.05036680841867138
14273,APICall::Landroid/widget/FrameLayout.requestApplyInsets(),3.8292052879501584,0.05036680841867138
13153,APICall::Landroid/os/Bundle.hasFileDescriptors(),3.8292052879501584,0.05036680841867138
12225,APICall::Landroid/bluetooth/le/ScanSettings.getCallbackType(),3.8292052879501584,0.05036680841867138
14269,APICall::Landroid/content/AbstractThreadedSyncAdapter.onSecurityException(),3.8292052879501584,0.05036680841867138
13020,APICall::Landroid/widget/AbsListView.setFastScrollAlwaysVisible(),3.8292052879501584,0.05036680841867138
18499,APICall::Landroid/bluetooth/BluetoothGattServerCallback.onExecuteWrite(),3.8292052879501584,0.05036680841867138
14247,APICall::Landroid/view/ViewGroup.setNestedScrollingEnabled(),3.8292052879501584,0.05036680841867138
10579,APICall::Landroid/content/ContextWrapper.fileList(),3.8292052879501584,0.05036680841867138
10452,APICall::Landroid/telecom/PhoneAccount$Builder.setAddress(),3.8292052879501584,0.05036680841867138
11744,APICall::Landroid/nfc/NfcAdapter.invokeBeam(),3.8292052879501584,0.05036680841867138
14467,APICall::Landroid/widget/AdapterView.getMeasuredWidth(),3.8292052879501584,0.05036680841867138
14490,APICall::Landroid/widget/ExpandableListView.smoothScrollToPositionFromTop(),3.8292052879501584,0.05036680841867138
13011,APICall::Landroid/preference/Preference.onAttachedToHierarchy(),3.8292052879501584,0.05036680841867138
10540,APICall::Landroid/text/method/PasswordTransformationMethod.beforeTextChanged(),3.8292052879501584,0.05036680841867138
16915,APICall::Landroid/os/Process.getStartUptimeMillis(),3.8292052879501584,0.05036680841867138
10530,APICall::Landroid/preference/RingtonePreference.onCreateView(),3.8292052879501584,0.05036680841867138
14583,APICall::Landroid/widget/ListPopupWindow.setAnimationStyle(),3.8292052879501584,0.05036680841867138
10849,APICall::Landroid/inputmethodservice/KeyboardView.getParent(),3.8292052879501584,0.05036680841867138
12226,APICall::Landroid/bluetooth/le/ScanSettings.getReportDelayMillis(),3.8292052879501584,0.05036680841867138
10327,APICall::Landroid/preference/RingtonePreference.setOnPreferenceChangeListener(),3.8292052879501584,0.05036680841867138
15917,APICall::Landroid/preference/Preference.setFragment(),3.8292052879501584,0.05036680841867138
7188,APICall::Landroid/widget/RadioButton.verifyDrawable(),3.8292052879501584,0.05036680841867138
15956,APICall::Landroid/widget/ImageButton.setMaxWidth(),3.8292052879501584,0.05036680841867138
15938,APICall::Landroid/widget/ZoomButton.setBackgroundResource(),3.8292052879501584,0.05036680841867138
13572,APICall::Landroid/preference/EditTextPreference.onBindView(),3.8292052879501584,0.05036680841867138
15163,APICall::Landroid/widget/RelativeLayout.getPaddingEnd(),3.8292052879501584,0.05036680841867138
13339,APICall::Landroid/widget/HorizontalScrollView.computeHorizontalScrollOffset(),3.8292052879501584,0.05036680841867138
12514,APICall::Landroid/view/inputmethod/InputMethodManager.updateCursor(),3.8292052879501584,0.05036680841867138
15933,APICall::Landroid/widget/ZoomControls.getChildAt(),3.8292052879501584,0.05036680841867138
15294,APICall::Landroid/opengl/GLES20.glVertexAttrib3f(),3.8292052879501584,0.05036680841867138
13430,APICall::Landroid/preference/PreferenceActivity.startActivityIfNeeded(),3.8292052879501584,0.05036680841867138
13423,APICall::Landroid/preference/PreferenceActivity.setRequestedOrientation(),3.8292052879501584,0.05036680841867138
15970,APICall::Landroid/content/pm/LauncherApps.startShortcut(),3.8292052879501584,0.05036680841867138
15973,APICall::Landroid/content/pm/LauncherApps$PinItemRequest.getRequestType(),3.8292052879501584,0.05036680841867138
8920,APICall::Landroid/widget/EditText.getWindowVisibleDisplayFrame(),3.8292052879501584,0.05036680841867138
15780,APICall::Landroid/widget/PopupMenu.setForceShowIcon(),3.8292052879501584,0.05036680841867138
15373,APICall::Landroid/view/animation/ScaleAnimation.getDuration(),3.8292052879501584,0.05036680841867138
8059,APICall::Landroid/text/style/AbsoluteSizeSpan.updateDrawState(),3.813576681379992,0.05083878123778788
17307,APICall::Landroid/content/BroadcastReceiver.setResultData(),3.8061734894377977,0.051063982216250296
9463,APICall::Landroid/widget/GridView.findViewWithTag(),3.795138783182608,0.051401611816459476
15208,APICall::Landroid/widget/RadioGroup.setOnTouchListener(),3.7881675666771795,0.051616126828534774
11354,APICall::Landroid/webkit/WebMessagePort$WebMessageCallback.onMessage(),3.7881675666771795,0.051616126828534774
10083,APICall::Landroid/widget/Button.dispatchPopulateAccessibilityEvent(),3.7881675666771795,0.051616126828534774
14307,APICall::Landroid/widget/LinearLayout.invalidateChildInParent(),3.7881675666771795,0.051616126828534774
14237,APICall::Landroid/widget/AbsListView.setFocusableInTouchMode(),3.7749030086918705,0.052026917146796095
13478,APICall::Landroid/view/SurfaceView.onVisibilityChanged(),3.7749030086918705,0.052026917146796095
23959,APICall::Landroid/preference/PreferenceActivity.grantUriPermission(),3.753897692491372,0.05268452306930659
19017,APICall::Landroid/widget/GridLayout.setBackground(),3.753897692491372,0.05268452306930659
24457,APICall::Landroid/net/wifi/WifiConfiguration.getHttpProxy(),3.753897692491372,0.05268452306930659
23550,APICall::Landroid/widget/TabHost.getPaddingRight(),3.753897692491372,0.05268452306930659
19700,APICall::Landroid/mtp/MtpDevice.getDeviceInfo(),3.753897692491372,0.05268452306930659
22116,APICall::Landroid/widget/TextView.inflate(),3.753897692491372,0.05268452306930659
23551,APICall::Landroid/widget/TabHost.getPaddingBottom(),3.753897692491372,0.05268452306930659
23552,APICall::Landroid/widget/TabWidget.hasFocus(),3.753897692491372,0.05268452306930659
23549,APICall::Landroid/widget/TabHost.getPaddingTop(),3.753897692491372,0.05268452306930659
23147,APICall::Landroid/widget/ViewAnimator.clearAnimation(),3.753897692491372,0.05268452306930659
22124,APICall::Landroid/widget/TabHost$TabContentFactory.createTabContent(),3.753897692491372,0.05268452306930659
23960,APICall::Landroid/provider/Telephony$Threads.extractAddrSpec(),3.753897692491372,0.05268452306930659
23305,APICall::Landroid/widget/RatingBar.invalidate(),3.753897692491372,0.05268452306930659
17778,APICall::Landroid/widget/ScrollView.setAlwaysDrawnWithCacheEnabled(),3.753897692491372,0.05268452306930659
24292,APICall::Landroid/widget/LinearLayout.addStatesFromChildren(),3.753897692491372,0.05268452306930659
24396,APICall::Landroid/widget/ImageView.computeVerticalScrollExtent(),3.753897692491372,0.05268452306930659
19701,APICall::Landroid/mtp/MtpDeviceInfo.getModel(),3.753897692491372,0.05268452306930659
19697,APICall::Landroid/mtp/MtpObjectInfo.getObjectHandle(),3.753897692491372,0.05268452306930659
23961,APICall::Landroid/provider/Telephony$Threads.isEmailAddress(),3.753897692491372,0.05268452306930659
23135,Intent::ACTION_MEDIA_MOUNTED,3.753897692491372,0.05268452306930659
23471,APICall::Landroid/widget/GridLayout.indexOfChild(),3.753897692491372,0.05268452306930659
23507,APICall::Landroid/view/animation/BaseInterpolator.getInterpolation(),3.753897692491372,0.05268452306930659
9539,APICall::Landroid/widget/ImageSwitcher.post(),3.753897692491372,0.05268452306930659
22796,APICall::Landroid/gesture/GestureOverlayView.setLayoutParams(),3.753897692491372,0.05268452306930659
21164,APICall::Landroid/widget/GridLayout.getParent(),3.753897692491372,0.05268452306930659
19411,APICall::Landroid/widget/RelativeLayout.setHasTransientState(),3.753897692491372,0.05268452306930659
21825,APICall::Landroid/widget/GridView.setScaleX(),3.753897692491372,0.05268452306930659
16169,APICall::Landroid/gesture/GestureOverlayView.setBackgroundColor(),3.753897692491372,0.05268452306930659
19345,APICall::Landroid/widget/Button.setHovered(),3.753897692491372,0.05268452306930659
21826,APICall::Landroid/widget/GridView.setScaleY(),3.753897692491372,0.05268452306930659
23435,APICall::Landroid/widget/RelativeLayout.sendAccessibilityEventUnchecked(),3.753897692491372,0.05268452306930659
19225,APICall::Landroid/widget/ViewFlipper.callOnClick(),3.753897692491372,0.05268452306930659
11126,APICall::Landroid/widget/ProgressBar.setSelected(),3.744181626761022,0.05299167101885988
12553,APICall::Landroid/widget/Button.clearFocus(),3.744181626761022,0.05299167101885988
13655,APICall::Landroid/content/IntentFilter.categoriesIterator(),3.744181626761022,0.05299167101885988
12131,APICall::Landroid/widget/ListView.setMinimumHeight(),3.744181626761022,0.05299167101885988
10363,APICall::Landroid/widget/TextView.dispatchKeyEvent(),3.744181626761022,0.05299167101885988
10381,APICall::Landroid/widget/MultiAutoCompleteTextView.getWidth(),3.744181626761022,0.05299167101885988
8478,APICall::Landroid/widget/ImageButton.setAnimation(),3.7435328027655355,0.05301224929870741
13623,APICall::Landroid/widget/GridView.getCount(),3.7428497090030355,0.0530339236309744
12682,APICall::Landroid/widget/AbsoluteLayout.computeVerticalScrollExtent(),3.722838474395988,0.05367305539296047
10385,APICall::Landroid/telecom/TelecomManager.isOutgoingCallPermitted(),3.722838474395988,0.05367305539296047
11099,APICall::Landroid/widget/GridView.drawChild(),3.722838474395988,0.05367305539296047
11096,APICall::Landroid/widget/GridView.isInTouchMode(),3.722838474395988,0.05367305539296047
10380,APICall::Landroid/telecom/TelecomManager.isIncomingCallPermitted(),3.722838474395988,0.05367305539296047
15794,APICall::Landroid/text/style/BulletSpan.drawLeadingMargin(),3.722838474395988,0.05367305539296047
15815,APICall::Landroid/widget/RadioGroup.onDetachedFromWindow(),3.722838474395988,0.05367305539296047
12241,APICall::Landroid/os/storage/StorageManager.setCacheBehaviorGroup(),3.722838474395988,0.05367305539296047
12681,APICall::Landroid/widget/AbsoluteLayout.computeVerticalScrollOffset(),3.722838474395988,0.05367305539296047
12680,APICall::Landroid/widget/AbsoluteLayout.computeVerticalScrollRange(),3.722838474395988,0.05367305539296047
10230,APICall::Landroid/webkit/WebView.computeHorizontalScrollExtent(),3.722838474395988,0.05367305539296047
14649,APICall::Landroid/telephony/PhoneStateListener.onDataActivity(),3.722838474395988,0.05367305539296047
9898,APICall::Landroid/widget/TextView.setTranslationZ(),3.722838474395988,0.05367305539296047
17607,APICall::Landroid/widget/LinearLayout.performHapticFeedback(),3.722838474395988,0.05367305539296047
10332,APICall::Landroid/telecom/PhoneAccount$Builder.setShortDescription(),3.722838474395988,0.05367305539296047
12882,APICall::Landroid/provider/DocumentsContract.getDocumentMetadata(),3.722838474395988,0.05367305539296047
13037,APICall::Landroid/widget/ListView.dispatchRestoreInstanceState(),3.722838474395988,0.05367305539296047
12144,APICall::Landroid/widget/MediaController.findViewById(),3.722838474395988,0.05367305539296047
12436,APICall::Landroid/widget/ImageView.buildLayer(),3.722838474395988,0.05367305539296047
10494,APICall::Landroid/icu/util/Calendar.set(),3.722838474395988,0.05367305539296047
10518,APICall::Landroid/telecom/PhoneAccount.builder(),3.722838474395988,0.05367305539296047
15396,APICall::Landroid/widget/HorizontalScrollView.inflate(),3.722838474395988,0.05367305539296047
15460,APICall::Landroid/nfc/tech/MifareClassic.authenticateSectorWithKeyB(),3.722838474395988,0.05367305539296047
10543,APICall::Landroid/widget/EditText.dispatchDraw(),3.722838474395988,0.05367305539296047
15157,APICall::Landroid/nfc/tech/MifareUltralight.readPages(),3.722838474395988,0.05367305539296047
15516,APICall::Landroid/widget/LinearLayout.onRequestSendAccessibilityEvent(),3.722838474395988,0.05367305539296047
13096,APICall::Landroid/nfc/tech/NfcA.transceive(),3.722838474395988,0.05367305539296047
13099,APICall::Landroid/nfc/tech/IsoDep.getTimeout(),3.722838474395988,0.05367305539296047
15517,APICall::Landroid/widget/TextView.getLetterSpacing(),3.722838474395988,0.05367305539296047
14169,APICall::Landroid/os/BaseBundle.putDoubleArray(),3.722838474395988,0.05367305539296047
15031,APICall::Landroid/widget/CalendarView.setVisibility(),3.722838474395988,0.05367305539296047
18339,APICall::Landroid/widget/MultiAutoCompleteTextView.getWindowToken(),3.722838474395988,0.05367305539296047
9924,APICall::Landroid/webkit/WebView.setNestedScrollingEnabled(),3.722838474395988,0.05367305539296047
17865,APICall::Landroid/widget/LinearLayout.setAccessibilityTraversalBefore(),3.722838474395988,0.05367305539296047
14326,APICall::Landroid/widget/Switch.getId(),3.722838474395988,0.05367305539296047
15878,APICall::Landroid/preference/SwitchPreference.setKey(),3.722838474395988,0.05367305539296047
12621,APICall::Landroid/preference/CheckBoxPreference.setSelectable(),3.722838474395988,0.05367305539296047
12331,APICall::Landroid/widget/LinearLayout.setChildrenDrawingCacheEnabled(),3.722838474395988,0.05367305539296047
13204,APICall::Landroid/widget/ScrollView.inflate(),3.722838474395988,0.05367305539296047
15935,APICall::Landroid/widget/ZoomControls.getOrientation(),3.722838474395988,0.05367305539296047
10277,APICall::Landroid/webkit/WebViewDatabase.getHttpAuthUsernamePassword(),3.722838474395988,0.05367305539296047
10216,APICall::Landroid/webkit/WebViewDatabase.setHttpAuthUsernamePassword(),3.722838474395988,0.05367305539296047
16471,APICall::Landroid/widget/LinearLayout.getDrawingRect(),3.722838474395988,0.05367305539296047
12603,APICall::Landroid/widget/ImageButton.announceForAccessibility(),3.722838474395988,0.05367305539296047
15900,APICall::Landroid/content/AsyncQueryHandler.startDelete(),3.722838474395988,0.05367305539296047
15280,APICall::Landroid/opengl/GLES20.glReleaseShaderCompiler(),3.722838474395988,0.05367305539296047
13278,APICall::Landroid/widget/GridView.setTranslationY(),3.722838474395988,0.05367305539296047
16503,APICall::Landroid/widget/FrameLayout.setOnScrollChangeListener(),3.722838474395988,0.05367305539296047
16295,APICall::Landroid/icu/text/AlphabeticIndex$ImmutableIndex.getBucketCount(),3.722838474395988,0.05367305539296047
17143,APICall::Landroid/view/textclassifier/TextLinks$TextLink.getEntity(),3.722838474395988,0.05367305539296047
9792,APICall::Landroid/widget/CheckedTextView.getCompoundDrawables(),3.722838474395988,0.05367305539296047
